"6299200","1.008700","1.458800","NON_AGGRESSIVE_VS_CONTROL","3","1","4","5979334"
"6371119","0.918800","0.948600","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6032689"
"6371120","0.914500","0.989400","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6032690"
"6427829","1.013500","0.946300","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6111131"
"6427830","1.007000","0.920300","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6111132"
"6472721","1.027000","0.992100","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6160219"
"6472722","1.009900","0.939000","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6160220"
"6541693","0.930300","0.835400","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6216772"
"6541694","0.921700","0.873100","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6216773"
"6547613","0.919600","1.055000","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6225604"
"6547614","0.923100","1.100700","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6225605"
"6563279","0.927900","0.877200","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6238255"
"6563280","0.920100","0.922600","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6238256"
"6889569","1.014300","1.069400","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6543491"
"6882923","0.713100","1.297100","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6550602"
"6882924","0.723900","1.534600","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6550603"
"6925229","1.012400","1.069400","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6616195"
"6925230","1.022100","1.112000","NON_AGGRESSIVE_VS_CONTROL","3","1","4","6616196"
"7361707","0.910300","0.990300","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7014454"
"7361708","0.909700","1.038900","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7014455"
"7544635","1.042800","0.979900","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7026717"
"7544636","1.027100","0.939800","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7026718"
"7388497","0.992000","1.125800","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7058359"
"7388498","1.010500","1.348200","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7058360"
"7400285","0.923600","0.961200","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7059378"
"7400286","0.917200","0.963900","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7059379"
"7614117","0.944300","0.813900","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7085084"
"7631137","0.923900","1.050400","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7094342"
"7631138","0.927000","1.106400","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7094343"
"7403803","1.017900",\N,"NON_AGGRESSIVE_VS_CONTROL","3","1","4","7127549"
"7403804","1.025100",\N,"NON_AGGRESSIVE_VS_CONTROL","3","1","4","7127550"
"7640461","0.941700","0.854600","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7241547"
"7640462","0.932500","0.905500","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7241548"
"7502427","1.019300","0.905300","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7297441"
"7502428","1.014700","0.905300","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7297442"
"5821571","1.031200","1.060100","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7323153"
"6889570","1.023100","1.113200","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7379151"
"7614118","0.934500","0.856800","NON_AGGRESSIVE_VS_CONTROL","3","1","4","7379737"
"5821572","0.828100","1.062100","AGGRESSIVE_VS_CONTROL","4","1","4","7628747"
"5811461","0.998200","1.188400","AGGRESSIVE_VS_CONTROL","4","1","4","7630914"
"5811462","0.999900","1.329300","AGGRESSIVE_VS_CONTROL","4","1","4","7630915"
"5857495","0.829000","1.051500","AGGRESSIVE_VS_CONTROL","4","1","4","7660689"
"5857496","0.835900","1.065600","AGGRESSIVE_VS_CONTROL","4","1","4","7660690"
"6278625","1.070000","0.865400","AGGRESSIVE_VS_CONTROL","4","1","4","8048320"
"6278626","1.068200","0.858800","AGGRESSIVE_VS_CONTROL","4","1","4","8048321"
"6299199","1.057000","1.636900","AGGRESSIVE_VS_CONTROL","4","1","4","8090191"
"6299200","1.066700","1.830200","AGGRESSIVE_VS_CONTROL","4","1","4","8090192"
"6285007","1.164300",\N,"AGGRESSIVE_VS_CONTROL","4","1","4","8111802"
"6285008","1.194400",\N,"AGGRESSIVE_VS_CONTROL","4","1","4","8111803"
"6371119","0.884900","1.030100","AGGRESSIVE_VS_CONTROL","4","1","4","8159528"
"6371120","0.888600","1.028100","AGGRESSIVE_VS_CONTROL","4","1","4","8159529"
"6427829","0.893300","1.148900","AGGRESSIVE_VS_CONTROL","4","1","4","8235025"
"6427830","0.886400","1.130300","AGGRESSIVE_VS_CONTROL","4","1","4","8235026"
"6472721","0.884200","0.991200","AGGRESSIVE_VS_CONTROL","4","1","4","8252320"
"6472722","0.886800","0.956900","AGGRESSIVE_VS_CONTROL","4","1","4","8252321"
"6547613","0.927200","0.973800","AGGRESSIVE_VS_CONTROL","4","1","4","8331557"
"6547614","0.938700","0.970500","AGGRESSIVE_VS_CONTROL","4","1","4","8331558"
"6541693","0.931500","0.957900","AGGRESSIVE_VS_CONTROL","4","1","4","8336246"
"6541694","0.938600","0.965100","AGGRESSIVE_VS_CONTROL","4","1","4","8336247"
"6563279","0.929100","0.957900","AGGRESSIVE_VS_CONTROL","4","1","4","8379623"
"6563280","0.935900","0.965700","AGGRESSIVE_VS_CONTROL","4","1","4","8379624"
"6889569","0.822600","1.062400","AGGRESSIVE_VS_CONTROL","4","1","4","8661214"
"6882923","1.014000","1.122200","AGGRESSIVE_VS_CONTROL","4","1","4","8703162"
"6882924","1.016000","1.278000","AGGRESSIVE_VS_CONTROL","4","1","4","8703163"
"6925229","0.829500","1.066200","AGGRESSIVE_VS_CONTROL","4","1","4","8708075"
"6925230","0.840700","1.087100","AGGRESSIVE_VS_CONTROL","4","1","4","8708076"
"7361707","0.884600","1.080700","AGGRESSIVE_VS_CONTROL","4","1","4","9123177"
"7361708","0.890200","1.093700","AGGRESSIVE_VS_CONTROL","4","1","4","9123178"
"7388497","1.084500","1.549800","AGGRESSIVE_VS_CONTROL","4","1","4","9137173"
"7388498","1.092900","1.757000","AGGRESSIVE_VS_CONTROL","4","1","4","9137174"
"7544635","0.894900","1.003500","AGGRESSIVE_VS_CONTROL","4","1","4","9146569"
"7544636","0.899100","0.971100","AGGRESSIVE_VS_CONTROL","4","1","4","9146570"
"7631137","0.935000","0.997100","AGGRESSIVE_VS_CONTROL","4","1","4","9173011"
"7631138","0.946500","1.006600","AGGRESSIVE_VS_CONTROL","4","1","4","9173012"
"7400285","1.071700","0.867100","AGGRESSIVE_VS_CONTROL","4","1","4","9190989"
"7400286","1.064700","0.854500","AGGRESSIVE_VS_CONTROL","4","1","4","9190990"
"7614117","0.945600","0.957800","AGGRESSIVE_VS_CONTROL","4","1","4","9209190"
"7403803","1.143300",\N,"AGGRESSIVE_VS_CONTROL","4","1","4","9211336"
"7403804","1.163000",\N,"AGGRESSIVE_VS_CONTROL","4","1","4","9211337"
"7640461","0.943000","0.957800","AGGRESSIVE_VS_CONTROL","4","1","4","9343843"
"7640462","0.949600","0.976100","AGGRESSIVE_VS_CONTROL","4","1","4","9343844"
"5821571","0.822000","1.047700","AGGRESSIVE_VS_CONTROL","4","1","4","9417832"
"7502427","0.900200","1.128100","AGGRESSIVE_VS_CONTROL","4","1","4","9426023"
"7502428","0.894900","1.108000","AGGRESSIVE_VS_CONTROL","4","1","4","9426024"
"6889570","0.833000","1.083200","AGGRESSIVE_VS_CONTROL","4","1","4","9449094"
"8227041","1.021800","0.811100","CASE_VS_CONTROL","2","1","6","9508504"
"8227042","1.021000","0.800500","CASE_VS_CONTROL","2","1","6","9508505"
"7614118","0.952500","0.975100","AGGRESSIVE_VS_CONTROL","4","1","4","9509656"
"8748351","1.003600","0.998400","CASE_VS_CONTROL","2","1","6","9646057"
"8748352","1.001000","0.985800","CASE_VS_CONTROL","2","1","6","9646058"
"8627927","0.983200",\N,"CASE_VS_CONTROL","2","1","6","9809465"
"8627928","0.996100",\N,"CASE_VS_CONTROL","2","1","6","9809466"
"7832781","1.106500","0.727900","CASE_VS_CONTROL","2","1","6","9925766"
"7832782","1.107100","0.720000","CASE_VS_CONTROL","2","1","6","9925767"
"7831703","1.108600","0.733000","CASE_VS_CONTROL","2","1","6","9934469"
"7831704","1.109100","0.726900","CASE_VS_CONTROL","2","1","6","9934470"
"8001605","1.112100","0.938000","CASE_VS_CONTROL","2","1","6","10058454"
"8001606","1.107700","0.921600","CASE_VS_CONTROL","2","1","6","10058455"
"8026904","1.088600","0.603800","CASE_VS_CONTROL","2","1","6","10118118"
"7991661","1.114200","0.938000","CASE_VS_CONTROL","2","1","6","10125948"
"7991662","1.109800","0.922000","CASE_VS_CONTROL","2","1","6","10125949"
"8095549","1.113900","0.809000","CASE_VS_CONTROL","2","1","6","10156247"
"8095550","1.118100","0.798200","CASE_VS_CONTROL","2","1","6","10156248"
"8254719","0.934800","0.706600","CASE_VS_CONTROL","2","1","6","10333208"
"8254720","0.935500","0.691200","CASE_VS_CONTROL","2","1","6","10333209"
"8268093","1.034600","0.873900","CASE_VS_CONTROL","2","1","6","10338652"
"8268094","1.039000","0.876100","CASE_VS_CONTROL","2","1","6","10338653"
"8403017","0.925000","0.984100","CASE_VS_CONTROL","2","1","6","10489084"
"8403018","0.931800","1.001900","CASE_VS_CONTROL","2","1","6","10489085"
"8026903","1.082600","0.616400","CASE_VS_CONTROL","2","1","6","10551148"
